当地时间 北京	T	Po	P	Pa	U
31.08.2015 23:00	19.0	754.0	760.0	-2.6	97
31.08.2015 20:00	21.3	756.6	759.4	3.4	88
31.08.2015 17:00	22.9	753.2	759.1	-3.5	77
31.08.2015 14:00	22.4	756.7	759.5	2.4	78
31.08.2015 11:00	20.3	754.3	760.3	-2.7	89
31.08.2015 08:00	20.5	757.0	759.8	3.9	97
31.08.2015 05:00	19.9	753.1	759.1	-3.6	96
31.08.2015 02:00	20.7	756.7	759.6	3.2	87
30.08.2015 23:00	20.6	753.5	759.5	-2.9	98
30.08.2015 20:00	20.0	756.4	759.2	3.8	97
30.08.2015 17:00	19.8	752.6	758.6	-3.2	96
30.08.2015 14:00	22.3	755.8	758.7	2.4	84
30.08.2015 11:00	23.8	753.4	759.3	-2.7	68
30.08.2015 08:00	22.2	756.1	758.8	3.8	71
30.08.2015 05:00	21.4	752.3	758.3	-2.7	72
30.08.2015 02:00	22.6	755.0	757.8	3.3	72
29.08.2015 23:00	24.5	751.7	757.6	-2.0	71
29.08.2015 20:00	26.8	753.7	756.4	3.9	52
29.08.2015 17:00	29.0	749.8	755.6	-3.4	44
29.08.2015 14:00	30.0	753.2	756.0	1.8	45
29.08.2015 11:00	28.1	751.4	757.2	-3.0	45
29.08.2015 08:00	23.5	754.4	757.3	4.2	65
29.08.2015 05:00	20.8	750.2	756.2	-3.9	80
29.08.2015 02:00	24.2	754.1	756.9	3.9	58
28.08.2015 23:00	23.3	750.2	756.1	-2.4	61
28.08.2015 20:00	23.0	752.6	755.4	4.8	65
28.08.2015 17:00	33.5	747.8	753.5	-3.7	30
28.08.2015 14:00	32.7	751.5	754.3	1.1	31
28.08.2015 11:00	29.5	750.4	756.2	-3.4	43
28.08.2015 08:00	25.2	753.8	756.6	3.5	57
28.08.2015 05:00	21.6	750.3	756.2	-3.3	87
28.08.2015 02:00	23.6	753.6	756.4	2.7	75
27.08.2015 23:00	25.0	750.9	756.8	-2.7	66
27.08.2015 20:00	27.0	753.6	756.4	4.1	52
27.08.2015 17:00	30.9	749.5	755.2	-3.9	42
27.08.2015 14:00	31.5	753.4	756.1	1.6	34
27.08.2015 11:00	29.2	751.8	757.6	-3.5	46
27.08.2015 08:00	25.7	755.3	758.1	3.9	54
27.08.2015 05:00	22.3	751.4	757.3	-2.9	75
27.08.2015 02:00	23.3	754.3	757.0	3.2	73
26.08.2015 23:00	25.8	751.1	757.0	-2.6	57
26.08.2015 20:00	28.0	753.7	756.5	4.3	50
26.08.2015 17:00	31.0	749.4	755.1	-3.6	38
26.08.2015 14:00	30.7	753.0	755.8	1.0	37
26.08.2015 11:00	28.9	752.0	757.8	-3.2	44
26.08.2015 08:00	24.9	755.2	758.0	3.9	59
26.08.2015 05:00	22.2	751.3	757.2	-3.2	79
26.08.2015 02:00	22.1	754.5	757.3	2.8	75
25.08.2015 23:00	23.3	751.7	757.6	-2.7	69
25.08.2015 20:00	26.9	754.4	757.2	4.2	53
25.08.2015 17:00	29.6	750.2	756.0	-3.6	40
25.08.2015 14:00	30.1	753.8	756.6	1.2	39
25.08.2015 11:00	27.3	752.6	758.4	-3.2	49
25.08.2015 08:00	24.3	755.8	758.5	3.8	62
25.08.2015 05:00	23.1	752.0	757.9	-3.0	66
25.08.2015 02:00	22.3	755.0	757.8	2.9	77
24.08.2015 23:00	24.8	752.1	758.0	-2.8	64
24.08.2015 20:00	24.9	754.9	757.7	3.9	60
24.08.2015 17:00	27.1	751.0	756.8	-3.8	50
24.08.2015 14:00	29.0	754.8	757.6	1.8	45
24.08.2015 11:00	27.9	753.0	758.8		49
24.08.2015 08:00	23.8	756.4	759.2		66
24.08.2015 02:00	21.3	755.5	758.3	3.0	83
23.08.2015 23:00	21.5	752.5	758.5	-2.5	82
23.08.2015 20:00	21.7	755.0	757.9	4.0	81
23.08.2015 17:00	22.7	751.0	756.9	-2.7	85
23.08.2015 14:00	27.9	753.7	756.5	2.3	51
23.08.2015 11:00	26.6	751.4	757.2	-2.7	58
23.08.2015 08:00	23.7	754.1	756.9	4.0	70
23.08.2015 05:00	22.5	750.1	756.0	-3.0	76
23.08.2015 02:00	23.4	753.1	755.9	3.4	68
22.08.2015 23:00	23.9	749.7	755.6	-2.2	77
22.08.2015 20:00	26.0	751.9	754.6	4.6	59
22.08.2015 17:00	30.5	747.3	753.0	-3.1	42
22.08.2015 14:00	31.7	750.4	753.2	1.7	37
22.08.2015 11:00	29.9	748.7	754.5	-2.9	40
22.08.2015 08:00	26.9	751.6	754.3	4.1	48
22.08.2015 05:00	22.4	747.5	753.4	-3.0	67
22.08.2015 02:00	25.4	750.5	753.3	3.1	55
21.08.2015 23:00	27.3	747.4	753.2	-2.9	54
21.08.2015 20:00	28.9	750.3	753.1	3.8	48
21.08.2015 17:00	32.2	746.5	752.2	-3.6	36
21.08.2015 14:00	32.8	750.1	752.8	1.4	30
21.08.2015 11:00	30.4	748.7	754.5	-3.8	30
21.08.2015 08:00	26.0	752.5	755.3	3.2	43
21.08.2015 05:00	21.9	749.3	755.2	-3.4	54
21.08.2015 02:00	25.8	752.7	755.5	3.3	40
20.08.2015 23:00	27.4	749.4	755.2	-2.0	39
20.08.2015 20:00	28.2	751.4	754.2	3.4	59
20.08.2015 17:00	32.0	748.0	753.7	-4.1	42
20.08.2015 14:00	32.1	752.1	754.9	1.3	34
20.08.2015 11:00	28.0	750.8	756.6	-3.8	55
20.08.2015 08:00	23.5	754.6	757.3	3.6	72
20.08.2015 05:00	20.8	751.0	757.0	-3.6	80
20.08.2015 02:00	22.4	754.6	757.3	2.7	73
19.08.2015 23:00	24.3	751.9	757.8	-3.1	75
19.08.2015 20:00	26.1	755.0	757.8	3.8	66
19.08.2015 17:00	28.5	751.2	757.0	-3.9	53
19.08.2015 14:00	28.7	755.1	757.9	2.3	52
19.08.2015 11:00	26.0	752.8	758.7	-3.5	63
19.08.2015 08:00	22.5	756.3	759.1	3.4	90
19.08.2015 05:00	22.5	752.9	758.8	-2.3	81
19.08.2015 02:00	24.2	755.2	757.9	3.2	64
18.08.2015 23:00	23.8	752.0	757.9	-3.2	69
18.08.2015 20:00	25.4	755.2	757.9	3.1	61
18.08.2015 17:00	26.2	752.1	758.0	-2.8	60
18.08.2015 14:00	28.9	754.9	757.6	2.0	47
18.08.2015 11:00	26.0	752.9	758.8	-1.5	71
18.08.2015 08:00	24.0	754.4	757.2	3.2	72
18.08.2015 05:00	25.1	751.2	757.1	-2.2	82
18.08.2015 02:00	26.6	753.4	756.2	3.6	77
17.08.2015 23:00	26.7	749.8	755.6	-2.4	67
17.08.2015 20:00	28.9	752.2	755.0	4.1	48
17.08.2015 17:00	32.1	748.1	753.8	-3.4	47
17.08.2015 14:00	32.8	751.5	754.3	2.0	45
17.08.2015 11:00	31.0	749.5	755.2	-2.4	56
17.08.2015 08:00	26.9	751.9	754.6	4.1	69
17.08.2015 05:00	23.8	747.8	753.7	-2.9	80
17.08.2015 02:00	25.8	750.7	753.5	2.5	68
16.08.2015 23:00	27.5	748.2	754.0	-2.7	63
16.08.2015 20:00	30.1	750.9	753.7	3.8	55
16.08.2015 17:00	34.0	747.1	752.8	-3.4	40
16.08.2015 14:00	33.9	750.5	753.3	1.6	38
16.08.2015 11:00	31.1	748.9	754.6	-2.9	41
16.08.2015 08:00	26.3	751.8	754.6	3.6	52
16.08.2015 05:00	22.5	748.2	754.1	-2.9	75
16.08.2015 02:00	24.2	751.1	753.9	2.9	65
15.08.2015 23:00	27.3	748.2	754.0	-2.5	50
15.08.2015 20:00	29.8	750.7	753.4	4.1	39
15.08.2015 17:00	34.9	746.6	752.3	-3.8	22
15.08.2015 14:00	33.8	750.4	753.2	1.5	27
15.08.2015 11:00	31.3	748.9	754.6	-2.9	31
15.08.2015 08:00	27.0	751.8	754.6	4.1	49
15.08.2015 05:00	23.1	747.7	753.6	-2.6	67
15.08.2015 02:00	24.1	750.3	753.1	3.0	79
14.08.2015 23:00	26.5	747.3	753.1	-2.5	63
14.08.2015 20:00	29.1	749.8	752.5	4.0	41
14.08.2015 17:00	32.2	745.8	751.5	-3.7	30
14.08.2015 14:00	31.8	749.5	752.3	2.7	29
14.08.2015 11:00	31.9	746.8	752.5	-2.8	33
14.08.2015 08:00	28.6	749.6	752.4	3.5	64
14.08.2015 05:00	25.5	746.1	751.9	-2.8	81
14.08.2015 02:00	27.0	748.9	751.6	3.3	73
13.08.2015 23:00	28.3	745.6	751.4	-2.7	66
13.08.2015 20:00	30.2	748.3	751.1	3.0	58
13.08.2015 17:00	33.7	745.3	751.0	-3.8	48
13.08.2015 14:00	33.9	749.1	751.8	1.6	46
13.08.2015 11:00	31.5	747.5	753.2	-3.9	56
13.08.2015 08:00	27.1	751.4	754.2	3.5	71
13.08.2015 05:00	24.0	747.9	753.8	-3.1	84
13.08.2015 02:00	26.4	751.0	753.7	3.0	72
12.08.2015 23:00	27.7	748.0	753.8	-2.6	69
12.08.2015 20:00	30.5	750.6	753.4	3.5	59
12.08.2015 17:00	34.6	747.1	752.8	-3.9	42
12.08.2015 14:00	34.8	751.0	753.7	1.5	44
12.08.2015 11:00	32.4	749.5	755.2	-3.3	53
12.08.2015 08:00	27.8	752.8	755.6	3.5	73
12.08.2015 05:00	24.4	749.3	755.2	-3.5	84
12.08.2015 02:00	25.7	752.8	755.6	3.1	76
11.08.2015 23:00	27.6	749.7	755.5	-2.6	65
11.08.2015 20:00	30.4	752.3	755.1	3.4	60
11.08.2015 17:00	33.8	748.9	754.6	-3.9	44
11.08.2015 14:00	33.7	752.8	755.5	1.6	49
11.08.2015 11:00	31.2	751.2	757.0	-3.6	55
11.08.2015 08:00	27.7	754.8	757.6	3.7	70
11.08.2015 05:00	26.0	751.1	757.0	-3.2	79
11.08.2015 02:00	25.9	754.3	757.0	3.2	87
10.08.2015 23:00	28.8	751.1	756.9	-2.1	62
10.08.2015 20:00	31.8	753.2	756.0	3.5	43
10.08.2015 17:00	34.8	749.7	755.4	-3.7	39
10.08.2015 14:00	33.8	753.4	756.2	1.3	41
10.08.2015 11:00	31.8	752.1	757.9	-3.2	43
10.08.2015 08:00	27.4	755.3	758.1	3.9	64
10.08.2015 05:00	24.9	751.4	757.3	-3.2	95
10.08.2015 02:00	25.4	754.6	757.3	3.1	90
09.08.2015 23:00	27.5	751.5	757.3	-2.6	77
09.08.2015 20:00	29.7	754.1	756.9	3.5	65
09.08.2015 17:00	33.4	750.6	756.3	-4.3	47
09.08.2015 14:00	32.8	754.9	757.6	2.0	50
09.08.2015 11:00	30.5	752.9	758.7	-2.7	54
09.08.2015 08:00	26.4	755.6	758.4	3.7	69
09.08.2015 05:00	23.5	751.9	757.8	-3.8	92
09.08.2015 02:00	24.4	755.7	758.5	2.8	92
08.08.2015 23:00	25.6	752.9	758.8	-2.8	85
08.08.2015 20:00	27.5	755.7	758.5	3.5	75
08.08.2015 17:00	30.7	752.2	758.0	-4.2	54
08.08.2015 14:00	30.3	756.4	759.1	1.6	55
08.08.2015 11:00	28.2	754.8	760.6	-2.8	53
08.08.2015 08:00	23.2	757.6	760.4	3.7	76
08.08.2015 05:00	20.3	753.9	759.9	-3.7	95
08.08.2015 02:00	20.5	757.6	760.4	2.7	99
07.08.2015 23:00	20.6	754.9	760.9	-3.3	94
07.08.2015 20:00	20.6	758.2	761.1	6.1	93
07.08.2015 17:00	30.8	752.1	757.9	-3.5	60
07.08.2015 14:00	30.3	755.6	758.4	1.9	63
07.08.2015 11:00	28.7	753.7	759.5	-2.7	73
07.08.2015 08:00	24.9	756.4	759.2	4.1	91
07.08.2015 05:00	24.4	752.3	758.2	-2.6	93
07.08.2015 02:00	25.2	754.9	757.6	3.4	82
06.08.2015 23:00	26.9	751.5	757.3	-1.5	75
06.08.2015 20:00	28.2	753.0	755.8	4.3	66
06.08.2015 17:00	29.9	748.7	754.5	-3.4	61
06.08.2015 14:00	30.3	752.1	754.9	2.4	58
06.08.2015 11:00	28.0	749.7	755.5	-2.5	56
06.08.2015 08:00	24.2	752.2	754.9	4.1	65
06.08.2015 05:00	22.4	748.1	754.0	-2.7	75
06.08.2015 02:00	22.3	750.8	753.6	2.5	77
05.08.2015 23:00	25.2	748.3	754.1	-0.9	63
05.08.2015 20:00	29.3	749.2	752.0	4.2	66
05.08.2015 17:00	31.4	745.0	750.7	-3.9	56
05.08.2015 14:00	30.9	748.9	751.7	2.6	56
05.08.2015 11:00	29.1	746.3	752.1	-3.1	69
05.08.2015 08:00	25.7	749.4	752.2	4.0	84
05.08.2015 05:00	22.9	745.4	751.3	-3.1	94
05.08.2015 02:00	24.1	748.5	751.3	2.7	86
04.08.2015 23:00	26.3	745.8	751.6	-2.1	74
04.08.2015 20:00	27.5	747.9	750.7	4.0	68
04.08.2015 17:00	31.7	743.9	749.6	-3.6	49
04.08.2015 14:00	32.2	747.5	750.3	1.9	37
04.08.2015 11:00	29.1	745.6	751.4	-2.8	46
04.08.2015 08:00	24.8	748.4	751.2	3.4	55
04.08.2015 05:00	19.1	745.0	750.9	-3.0	76
04.08.2015 02:00	20.8	748.0	750.7	2.6	68
03.08.2015 23:00	23.8	745.4	751.3	-2.0	54
03.08.2015 20:00	24.3	747.4	750.2	1.1	56
03.08.2015 17:00	26.0	746.3	752.1	-2.3	50
03.08.2015 14:00	28.8	748.6	751.3	2.2	66
03.08.2015 11:00	28.0	746.4	752.2	-2.2	77
03.08.2015 08:00	26.1	748.6	751.3	3.1	93
03.08.2015 05:00	25.4	745.5	751.3	-3.5	97
03.08.2015 02:00	25.9	749.0	751.8	2.4	96
02.08.2015 23:00	26.6	746.6	752.4	-1.8	92
02.08.2015 20:00	27.9	748.4	751.2	4.0	83
02.08.2015 17:00	30.0	744.4	750.1	-4.1	72
02.08.2015 14:00	29.1	748.5	751.3	2.1	73
02.08.2015 11:00	24.5	746.4	752.2	-3.3	96
02.08.2015 08:00	23.5	749.7	752.5	2.9	99
02.08.2015 05:00	23.3	746.8	752.7	-3.0	99
02.08.2015 02:00	23.4	749.8	752.6	2.4	99
01.08.2015 23:00	23.1	747.4	753.3	-3.9	99
01.08.2015 20:00	24.5	751.3	754.1	3.7	85
01.08.2015 17:00	26.4	747.6	753.4	-4.9	73
01.08.2015 14:00	26.7	752.5	755.2	2.5	73
01.08.2015 11:00	26.7	750.0	755.8	-2.8	76
01.08.2015 08:00	25.5	752.8	755.6	3.5	81
01.08.2015 05:00	24.9	749.3	755.2	-3.2	85
01.08.2015 02:00	25.4	752.5	755.3	2.7	79
31.07.2015 23:00	26.6	749.8	755.6	-2.7	73
31.07.2015 20:00	27.1	752.5	755.3	3.4	69
31.07.2015 17:00	28.4	749.1	754.9	-3.2	64
31.07.2015 14:00	28.9	752.3	755.1	2.0	61
31.07.2015 11:00	27.2	750.3	756.1	-3.1	64
31.07.2015 08:00	23.2	753.4	756.2	3.7	85
31.07.2015 05:00	22.3	749.7	755.6	-2.7	93
31.07.2015 02:00	22.5	752.4	755.2	3.5	93
30.07.2015 23:00	23.5	748.9	754.8	-2.7	79
30.07.2015 20:00	23.0	751.6	754.4	4.3	82
30.07.2015 17:00	25.3	747.3	753.1	-3.1	92
30.07.2015 14:00	27.3	750.4	753.2	2.2	78
30.07.2015 11:00	26.7	748.2	754.0	-2.3	79
30.07.2015 08:00	25.2	750.5	753.3	4.4	84
30.07.2015 05:00	23.4	746.1	752.0	-1.6	93
30.07.2015 02:00	23.2	747.7	750.4	1.5	94
29.07.2015 23:00	24.6	746.2	752.0	-1.4	89
29.07.2015 20:00	30.1	747.6	750.3	3.8	74
29.07.2015 17:00	31.9	743.8	749.5	-4.1	69
29.07.2015 14:00	31.3	747.9	750.6	2.2	66
29.07.2015 11:00	30.1	745.7	751.4	-2.3	69
29.07.2015 08:00	28.1	748.0	750.8	3.4	76
29.07.2015 05:00	26.0	744.6	750.4	-3.0	87
29.07.2015 02:00	26.6	747.6	750.4	1.3	87
28.07.2015 23:00	27.8	746.3	752.1	-2.0	79
28.07.2015 20:00	29.1	748.3	751.1	3.4	72
28.07.2015 17:00	31.2	744.9	750.6	-3.8	60
28.07.2015 14:00	30.1	748.7	751.5	1.2	62
28.07.2015 11:00	26.6	747.5	753.3	-2.3	78
28.07.2015 08:00	24.6	749.8	752.6	3.8	94
28.07.2015 05:00	23.6	746.0	751.9	-4.1	99
28.07.2015 02:00	23.4	750.1	752.8	2.0	99
27.07.2015 23:00	23.7	748.1	754.0	-0.6	96
27.07.2015 20:00	31.6	748.7	751.5	3.1	72
27.07.2015 17:00	33.1	745.6	751.3	-4.2	62
27.07.2015 14:00	32.5	749.8	752.5	1.7	63
27.07.2015 11:00	30.3	748.1	753.8	-3.5	63
27.07.2015 08:00	26.2	751.6	754.3	4.0	74
27.07.2015 05:00	24.0	747.6	753.5	-2.9	84
27.07.2015 02:00	27.2	750.5	753.2	2.9	65
26.07.2015 23:00	29.1	747.6	753.4	-2.4	70
26.07.2015 20:00	31.2	750.0	752.8	3.7	57
26.07.2015 17:00	33.7	746.3	752.0	-3.0	49
26.07.2015 14:00	34.4	749.3	752.0	2.2	45
26.07.2015 11:00	32.3	747.1	752.8	-2.9	59
26.07.2015 08:00	28.1	750.0	752.8	4.6	78
26.07.2015 05:00	24.0	745.4	751.2	-2.4	89
26.07.2015 02:00	26.7	747.8	750.5	2.6	77
25.07.2015 23:00	28.4	745.2	751.0	-1.6	74
25.07.2015 20:00	29.9	746.8	749.6	3.3	67
25.07.2015 17:00	32.3	743.5	749.2	-3.6	55
25.07.2015 14:00	32.4	747.1	749.8	2.0	50
25.07.2015 11:00	29.0	745.1	750.8	-3.4	62
25.07.2015 08:00	25.7	748.5	751.3	3.9	70
25.07.2015 05:00	22.8	744.6	750.5	-3.6	87
25.07.2015 02:00	23.8	748.2	751.0	2.8	83
24.07.2015 23:00	25.5	745.4	751.2	-2.3	73
24.07.2015 20:00	27.0	747.7	750.5	3.4	68
24.07.2015 17:00	29.6	744.3	750.0	-2.9	51
24.07.2015 14:00	32.4	747.2	750.0	1.4	41
24.07.2015 11:00	28.6	745.8	751.6	-3.2	61
24.07.2015 08:00	25.0	749.0	751.8	3.4	79
24.07.2015 05:00	23.8	745.6	751.5	-3.0	83
24.07.2015 02:00	23.9	748.6	751.4	2.1	85
23.07.2015 23:00	25.4	746.5	752.3	-2.4	72
23.07.2015 20:00	27.5	748.9	751.6	3.0	61
23.07.2015 17:00	30.1	745.9	751.6	-3.4	61
23.07.2015 14:00	29.8	749.3	752.1	1.4	60
23.07.2015 11:00	25.6	747.9	753.7	-3.5	77
23.07.2015 08:00	24.4	751.4	754.2	3.6	80
23.07.2015 05:00	22.0	747.8	753.7	-2.8	99
23.07.2015 02:00	22.1	750.6	753.4	2.4	96
22.07.2015 23:00	22.4	748.2	754.1	-2.1	95
22.07.2015 20:00	28.2	750.3	753.1	4.7	64
22.07.2015 17:00	30.1	745.6	751.3	-3.7	57
22.07.2015 14:00	30.5	749.3	752.1	1.8	53
22.07.2015 11:00	27.1	747.5	753.3	-3.5	62
22.07.2015 08:00	24.2	751.0	753.7	3.8	80
22.07.2015 05:00	21.2	747.2	753.1	-3.2	96
22.07.2015 02:00	22.6	750.4	753.2	2.4	83
21.07.2015 23:00	22.1	748.0	753.9	-2.5	87
21.07.2015 20:00	24.5	750.5	753.3	4.2	77
21.07.2015 17:00	29.8	746.3	752.0	-3.8	67
21.07.2015 14:00	29.2	750.1	752.9	1.5	69
21.07.2015 11:00	27.3	748.6	754.4	-3.6	76
21.07.2015 08:00	23.7	752.2	754.9	3.4	95
21.07.2015 05:00	23.1	748.8	754.7	-3.1	97
21.07.2015 02:00	24.4	751.9	754.7	2.7	89
20.07.2015 23:00	25.9	749.2	755.0		79
20.07.2015 20:00	27.5	751.3	754.0		69
20.07.2015 17:00	29.2	748.2	754.0	-4.0	61
20.07.2015 14:00	28.4	752.2	755.0	1.6	65
20.07.2015 11:00	26.3	750.6	756.4	-3.1	70
20.07.2015 08:00	23.8	753.7	756.4	3.5	89
20.07.2015 05:00	22.7	750.2	756.1	-2.9	99
20.07.2015 02:00	22.8	753.1	755.8	2.3	99
19.07.2015 23:00	23.1	750.8	756.7	-2.1	91
19.07.2015 20:00	22.8	752.9	755.8	3.5	87
19.07.2015 17:00	25.1	749.4	755.3	-3.1	81
19.07.2015 14:00	28.2	752.5	755.2	2.1	66
19.07.2015 11:00	25.2	750.4	756.3	-3.0	79
19.07.2015 08:00	22.6	753.4	756.3	3.8	98
19.07.2015 05:00	21.7	749.6	755.5	-2.7	98
19.07.2015 02:00	21.7	752.3	755.1	2.9	99
18.07.2015 23:00	23.2	749.4	755.3	-2.5	92
18.07.2015 20:00	23.5	751.9	754.6	3.9	84
18.07.2015 17:00	22.8	748.0	753.9	-3.6	86
18.07.2015 14:00	27.4	751.6	754.3	2.1	63
18.07.2015 11:00	24.8	749.5	755.4	-2.8	74
18.07.2015 08:00	22.1	752.3	755.1	3.6	84
18.07.2015 05:00	21.1	748.7	754.6	-2.5	99
18.07.2015 02:00	21.2	751.2	754.0	2.4	93
17.07.2015 23:00	24.8	748.8	754.7	-2.8	76
17.07.2015 20:00	25.6	751.6	754.3	3.2	69
17.07.2015 17:00	26.7	748.4	754.2	-3.8	63
17.07.2015 14:00	24.9	752.2	755.0	1.8	70
17.07.2015 11:00	21.1	750.4	756.3	-2.7	94
17.07.2015 08:00	22.4	753.1	755.9	3.8	81
17.07.2015 05:00	21.7	749.3	755.2	-3.7	87
17.07.2015 02:00	21.7	753.0	755.8	2.7	91
16.07.2015 23:00	24.2	750.3	756.2	-2.0	75
16.07.2015 20:00	24.1	752.3	755.1	3.7	75
16.07.2015 17:00	25.6	748.6	754.4	-3.9	65
16.07.2015 14:00	24.0	752.5	755.2	2.4	72
16.07.2015 11:00	23.2	750.1	756.0	-3.0	74
16.07.2015 08:00	22.1	753.1	755.8	3.5	80
16.07.2015 05:00	22.6	749.6	755.5	-3.2	85
16.07.2015 02:00	22.7	752.8	755.6	3.7	86
15.07.2015 23:00	28.2	749.1	754.9	-2.6	51
15.07.2015 20:00	28.6	751.7	754.5	3.7	49
15.07.2015 17:00	29.7	748.0	753.8	-3.3	48
15.07.2015 14:00	30.2	751.3	754.0	2.6	46
15.07.2015 11:00	28.7	748.7	754.5	-2.2	48
15.07.2015 08:00	27.1	750.9	753.7	3.6	49
15.07.2015 05:00	26.9	747.3	753.1	-3.2	47
15.07.2015 02:00	27.4	750.5	753.2	2.6	44
14.07.2015 23:00	29.2	747.9	753.7	-1.4	38
14.07.2015 20:00	30.6	749.3	752.1	3.4	38
14.07.2015 17:00	33.4	745.9	751.6	-3.0	37
14.07.2015 14:00	34.2	748.9	751.6	1.8	32
14.07.2015 11:00	33.2	747.1	752.8	-3.3	35
14.07.2015 08:00	28.2	750.4	753.1	3.8	52
14.07.2015 05:00	24.6	746.6	752.4	-2.3	70
14.07.2015 02:00	26.1	748.9	751.6	4.9	63
13.07.2015 23:00	32.1	744.0	749.7	-1.3	40
13.07.2015 20:00	34.7	745.3	748.0	3.8	32
13.07.2015 17:00	38.3	741.5	747.1	-3.5	21
13.07.2015 14:00	37.3	745.0	747.7	1.5	27
13.07.2015 11:00	35.6	743.5	749.1	-2.9	29
13.07.2015 08:00	31.2	746.4	749.1	4.3	47
13.07.2015 05:00	26.5	742.1	747.9	-2.6	65
13.07.2015 02:00	27.1	744.7	747.4	2.9	66
12.07.2015 23:00	28.7	741.8	747.5	-3.0	60
12.07.2015 20:00	31.3	744.8	747.5	3.3	48
12.07.2015 17:00	35.8	741.5	747.1	-3.4	32
12.07.2015 14:00	36.6	744.9	747.6	0.4	34
12.07.2015 11:00	32.7	744.5	750.2	-4.3	47
12.07.2015 08:00	28.3	748.8	751.5	2.6	64
12.07.2015 05:00	24.4	746.2	752.0	-3.9	78
12.07.2015 02:00	26.6	750.1	752.8	2.5	69
11.07.2015 23:00	29.0	747.6	753.4	-2.9	56
11.07.2015 20:00	31.4	750.5	753.3	3.2	41
11.07.2015 17:00	33.8	747.3	753.0	-4.3	39
11.07.2015 14:00	33.7	751.6	754.4	1.0	41
11.07.2015 11:00	30.7	750.6	756.4	-3.8	55
11.07.2015 08:00	25.7	754.4	757.2	3.8	76
11.07.2015 05:00	23.9	750.6	756.5	-3.1	80
11.07.2015 02:00	25.2	753.7	756.4	2.9	70
10.07.2015 23:00	27.2	750.8	756.6	-2.1	62
10.07.2015 20:00	29.9	752.9	755.7	3.1	52
10.07.2015 17:00	33.0	749.8	755.5	-4.6	39
10.07.2015 14:00	32.3	754.4	757.2	1.3	42
10.07.2015 11:00	29.5	753.1	758.9	-3.7	50
10.07.2015 08:00	24.8	756.8	759.6	3.6	73
10.07.2015 05:00	22.9	753.2	759.1	-2.9	78
10.07.2015 02:00	24.9	756.1	758.9	2.9	54
09.07.2015 23:00	26.3	753.2	759.1	-2.5	43
09.07.2015 20:00	30.0	755.7	758.5	3.8	34
09.07.2015 17:00	32.9	751.9	757.6	-4.0	35
09.07.2015 14:00	32.6	755.9	758.7	1.7	37
09.07.2015 11:00	29.7	754.2	760.0	-3.7	43
09.07.2015 08:00	25.2	757.9	760.6	4.2	64
09.07.2015 05:00	23.1	753.7	759.6	-2.7	70
09.07.2015 02:00	24.1	756.4	759.1	3.7	66
08.07.2015 23:00	26.5	752.7	758.6	-1.9	54
08.07.2015 20:00	29.9	754.6	757.3	4.0	44
08.07.2015 17:00	32.9	750.6	756.3	-3.4	41
08.07.2015 14:00	32.5	754.0	756.8	1.7	43
08.07.2015 11:00	29.2	752.3	758.1	-3.4	56
08.07.2015 08:00	24.6	755.7	758.5	3.9	74
08.07.2015 05:00	22.1	751.8	757.7	-2.5	83
08.07.2015 02:00	23.9	754.3	757.0	3.2	71
07.07.2015 23:00	26.4	751.1	756.9	-1.6	54
07.07.2015 20:00	29.8	752.7	755.5	3.5	42
07.07.2015 17:00	32.1	749.2	754.9	-3.7	36
07.07.2015 14:00	31.5	752.9	755.7	1.6	39
07.07.2015 11:00	28.9	751.3	757.1	-3.9	43
07.07.2015 08:00	24.5	755.2	757.9	3.6	63
07.07.2015 05:00	20.8	751.6	757.6	-3.0	77
07.07.2015 02:00	23.3	754.6	757.4	2.9	66
06.07.2015 23:00	25.2	751.7	757.6	-2.0	61
06.07.2015 20:00	28.1	753.7	756.5	3.5	44
06.07.2015 17:00	30.5	750.2	756.0	-4.2	38
06.07.2015 14:00	30.0	754.4	757.2	1.7	37
06.07.2015 11:00	27.3	752.7	758.5	-3.2	46
06.07.2015 08:00	23.7	755.9	758.7	3.5	62
06.07.2015 05:00	20.4	752.4	758.4	-2.8	86
06.07.2015 02:00	21.4	755.2	758.0	3.0	77
05.07.2015 23:00	24.1	752.2	758.1	-1.6	65
05.07.2015 20:00	26.7	753.8	756.6	3.9	54
05.07.2015 17:00	29.4	749.9	755.7	-4.1	39
05.07.2015 14:00	28.5	754.0	756.7	2.0	39
05.07.2015 11:00	26.1	752.0	757.9	-3.3	43
05.07.2015 08:00	21.1	755.3	758.2	3.5	72
05.07.2015 05:00	17.9	751.8	757.8	-3.2	90
05.07.2015 02:00	18.7	755.0	757.9	3.4	88
04.07.2015 23:00	19.3	751.6	757.6	-2.4	89
04.07.2015 20:00	21.1	754.0	756.9	3.4	75
04.07.2015 17:00	21.6	750.6	756.5	-3.4	76
04.07.2015 14:00	25.8	754.0	756.7	2.9	41
04.07.2015 11:00	25.2	751.1	757.0	-3.6	35
04.07.2015 08:00	23.4	754.7	757.5	2.4	49
04.07.2015 05:00	20.1	752.3	758.3	-2.6	59
04.07.2015 02:00	20.9	754.9	757.6	3.5	52
03.07.2015 23:00	22.8	751.4	757.3	-1.4	46
03.07.2015 20:00	26.7	752.8	755.6	3.8	41
03.07.2015 17:00	30.9	749.0	754.7	-3.8	27
